C00000729|02102017|250|3|750
C00000729|02142017|50|1|50
C00000729|02172017|1000|2|1250
C00000729|02212017|500|1|500
C00000729|02232017|250|1|250
C00000729|03012017|250|2|500
C00000729|03072017|250|1|250
C00000729|03082017|250|1|250
C00000729|03092017|250|12|3000
C00000729|03102017|250|1|250
C00000729|03112017|1000|2|1500
C00000729|03132017|250|1|250
C00000729|03142017|250|1|250
C00000729|03152017|1000|1|1000
C00000729|03162017|1000|1|1000
C00000729|03172017|250|2|500
C00000729|03202017|83|2|166
C00000729|03212017|313|8|3041
C00000729|03232017|500|1|500
C00000729|03262017|500|17|9500
C00000729|03272017|500|23|12750
C00000885|02092017|250|110|30030
C00000885|02282017|225|2|450
C00000885|03012017|4|104|437
C00000885|03032017|127|27|3948
C00000885|03072017|250|13|3230
C00000885|03212017|2|97|13975
C00000885|03292017|8|108|1412
C00000885|04052017|250|120|30300
C00000885|04132017|250|67|16750
C00000885|04182017|-250|1|-250
C00000885|04202017|20|15|448
C00000885|04242017|8|120|1093
C00000901|01032017|250|3|865
C00000901|01042017|625|1|625
C00000901|01052017|1500|1|1500
C00000901|01062017|500|2|750
C00000901|01082017|250|3|750
C00000901|01092017|250|1|250
C00000901|01112017|250|1|250
C00000901|01122017|365|1|365
C00000901|01132017|1000|1|1000
C00000901|01152017|365|1|365
C00000901|01162017|250|2|500
C00000901|01182017|308|2|615
C00000901|01192017|250|1|250
C00000901|01202017|250|2|442
C00000901|01212017|250|7|1865
C00000901|01222017|250|2|500
C00000901|01232017|625|1|625
C00000901|01262017|250|1|250
C00000901|01282017|750|3|1750
C00000901|02012017|3000|9|16000
C00000901|02022017|250|19|11455
C00000901|02032017|96|24|9651
C00000901|02042017|1000|5|12625
C00000901|02052017|250|13|3625
C00000901|02062017|250|19|9875
C00000901|02072017|438|58|42446
C00000901|02082017|250|45|13000
C00000901|02092017|250|2|500
C00000901|02102017|250|21|7125
C00000901|02112017|250|2|500
C00000901|02122017|250|2|500
C00000901|02132017|250|4|1100
C00000901|02152017|250|3|2166
C00000901|02162017|1000|1|1000
C00000901|02172017|96|12|1556
C00000901|02182017|5000|1|5000
C00000901|02192017|625|7|3250
C00000901|02202017|250|2|500
C00000901|02212017|365|1|365
C00000901|02222017|5000|2|5250
C00000901|02232017|625|7|5165
C00000901|02242017|250|5|2375
C00000901|02262017|365|2|730
C00000901|02272017|250|3|750
C00000901|02282017|1000|12|10490
C00000901|03012017|250|1|250
C00000901|03022017|250|1|250
C00000901|03032017|144|11|1306
C00000901|03042017|250|1|250
C00000901|03062017|250|9|16082
C00000901|03072017|1563|13|16655
C00000901|03082017|250|13|5875
C00000901|03092017|250|13|18791
C00000901|03102017|750|7|2750
C00000901|03132017|333|2|665
C00000901|03142017|625|1|625
C00000901|03152017|250|3|1125
C00000901|03172017|38|24|1800
C00000901|03192017|625|1|625
C00000901|03202017|250|1|250
C00000901|03222017|250|5|1250
C00000901|03232017|250|3|750
C00000901|03242017|250|9|1425
C00000901|03252017|250|2|500
C00000901|03262017|250|1|250
C00000901|03282017|2500|4|4750
C00000901|03312017|115|23|1550
C00000935|02012017|20|224|13524
C00000935|02022017|205|119|12080
C00000935|02032017|263|17|3464
C00000935|02052017|2505|89|9907
C00000935|02062017|256|93|17917
C00000935|02072017|10|276|27094
C00000935|02082017|160|138|61557
C00000935|02092017|254|178|15504
C00000935|02102017|300|27|10179
C00000935|02122017|5|109|9986
C00000935|02132017|156|90|59777
C00000935|02142017|258|212|57786
C00000935|02152017|263|64|15187
C00000935|02162017|158|121|65317
C00000935|02172017|300|32|71027
C00000935|02192017|15|66|1692
C00000935|02202017|5|19|1040
C00000935|02212017|5|125|19832
C00000935|02222017|15|133|36689
C00000935|02232017|203|122|82618
C00000935|02242017|200|51|63124
C00000935|02252017|33900|1|33900
C00000935|02262017|14|43|2609
C00000935|02272017|3|94|87180
C00000935|02282017|257|382|472012
C00000935|04022017|20|195|10255
C00000935|04032017|15|157|56642
C00000935|04042017|133|202|18227
C00000935|04052017|113|304|42008
C00000935|04062017|35|204|19986
C00000935|04072017|275|38|54184
C00000935|04082017|10000|3|17500
C00000935|04092017|15|421|33411
C00000935|04102017|25|285|308269
C00000935|04112017|30|218|171367
C00000935|04122017|25|151|16194
C00000935|04132017|25|249|26824
C00000935|04142017|250|21|38928
C00000935|04152017|250|3|1000
C00000935|04162017|15|169|9290
C00000935|04172017|35|130|115730
C00000935|04182017|100|320|126534
C00000935|04192017|94|194|22749
C00000935|04202017|263|200|68677
C00000935|04212017|250|42|48476
C00000935|04222017|17450|2|34900
C00000935|04232017|22|193|6526
C00000935|04242017|43|78|11603
C00000935|04252017|68|149|123434
C00000935|04262017|100|227|48056
C00000935|04272017|75|178|298448
C00000935|04282017|50|171|120268
C00000935|04292017|1000|3|6500
C00000935|04302017|25|81|105689
C00000984|01122017|5000|1|5000
C00000984|01262017|1000|1|1000
C00000984|03092017|50|2|96
C00000984|03232017|48|3|134
C00000984|04062017|50|3|134
C00000984|04202017|48|3|134
C00001016|01042017|211|1|211
C00001016|01102017|360|4|1057
C00001016|01162017|218|2|435
C00001016|01182017|278|2|522
C00001016|01242017|220|3|707
C00001016|01252017|203|1|203
C00001016|01262017|284|16|5024
C00001016|02032017|118|4|684
C00001016|02072017|101|54|5904
C00001016|02082017|104|24|2787
C00001016|02132017|117|1|117
C00001016|02142017|115|7|878
C00001016|02222017|122|119|15310
C00001016|02272017|120|54|6480
C00001016|02282017|129|4|499
C00001016|03032017|97|32|3473
C00001016|03072017|85|241|20769
C00001016|03082017|78|71|5911
C00001016|03152017|62|21|1561
C00001016|03202017|101|111|11729
C00001016|03212017|76|108|8452
C00001016|03262017|72|110|11139
C00001016|03302017|108|105|11498
C00001305|01052017|600|1|600
C00001305|01252017|1000|2|2000
C00001305|02062017|1339|1|1339
C00001305|02082017|250|1|250
C00001305|02122017|8|1|8
C00001305|03012017|2500|1|2500
C00001305|03072017|250|4|1250
C00001305|03082017|500|2|750
C00001305|03092017|300|5|2800
C00001305|03102017|625|2|1250
C00001305|03122017|8|1|8
C00001305|03132017|375|2|750
C00001305|03142017|250|1|250
C00001305|03202017|248|2|495
C00001305|03282017|613|2|1225
C00001305|03302017|1000|1|1000
C00001313|01042017|1000|1|1000
C00001313|01052017|10000|2|15000
C00001313|01062017|10000|1|10000
C00001313|01102017|1000|1|1000
C00001313|01182017|1000|1|1000
C00001313|01202017|300|1|300
C00001313|01242017|40|1|40
C00001313|01302017|5125|2|10250
C00001313|02012017|2625|2|5250
C00001313|02022017|250|1|250
C00001313|02062017|400|5|2900
C00001313|02072017|365|2|730
C00001313|02082017|1500|4|13900
C00001313|02092017|400|3|3050
C00001313|02142017|400|9|5200
C00001313|02152017|380|2|760
C00001313|02162017|2000|1|2000
C00001313|02172017|5000|1|5000
C00001313|02202017|1400|3|2650
C00001313|02212017|250|7|8000
C00001313|02222017|7500|4|25440
C00001313|02232017|1500|1|1500
C00001313|02242017|250|3|650
C00001313|02272017|250|3|1865
C00001313|02282017|250|6|1950
C00001313|03012017|1000|7|5033
C00001313|03032017|300|1|300
C00001313|03062017|1000|2|1240
C00001313|03072017|250|6|1650
C00001313|03082017|250|1|250
C00001313|03092017|5125|2|10250
C00001313|03132017|20|1|20
C00001313|03162017|250|14|13220
C00001313|03172017|6250|2|12500
C00001313|03202017|10000|2|10750
C00001313|03212017|750|1|750
C00001313|03222017|500|1|500
C00001313|03232017|500|1|500
C00001313|03242017|750|11|7700
C00001313|03272017|1200|2|1500
C00001313|03282017|250|1|250
C00001313|03292017|5600|7|21300
C00001313|03302017|5125|2|10250
C00001313|04032017|84|3|242
C00001313|04062017|250|1|250
C00001313|04102017|125|2|208
C00001313|04112017|20|1|20
C00001313|04132017|255|2|510
C00001313|04202017|10000|2|10084
C00001313|04262017|2500|1|2500
C00001313|04292017|650|2|1300
C00001388|01172017|408|6|2064
C00001388|01272017|413|4|1562
C00001388|02282017|270|51|18663
C00001388|03072017|1945|2|2431
C00001388|03272017|217|27|7359
C00001388|03292017|236|40|9815
C00001388|03312017|212|19|3099
C00001388|04182017|200|23|4776
C00001388|04272017|102|20|2897
C00001388|05112017|60|33|4577
C00001388|05162017|167|47|8458
C00001388|05222017|100|28|6093
C00001388|05242017|50|76|9160
C00001636|01202017|208|4|832
C00001636|02202017|208|6|1248
C00001636|03202017|154|15|2339
C00001636|04202017|208|24|3805
C00001636|05202017|50|77|7063
C00001727|01302017|500|1|500
C00001727|02022017|2500|2|3000
C00001727|02032017|600|2|1100
C00001727|02062017|1000|1|1000
C00001727|02102017|1000|1|1000
C00001727|02132017|1000|1|1000
C00001727|02232017|2500|1|2500
C00001727|03202017|500|1|500
C00001727|03222017|1000|1|1000
C00001727|03242017|1000|1|1000
C00002089|01092017|323|1|323
C00002089|02062017|168|2|335
C00002089|02072017|40|1|40
C00002089|02162017|150|1|150
C00002089|02222017|125|1|125
C00002089|02272017|83|1|83
C00002089|03022017|40|1|40
C00002089|03072017|80|18|1602
C00002089|03132017|45|3|138
C00002089|03162017|80|14|1240
C00002089|03202017|42|7|518
C00002089|03222017|100|1|100
C00002089|03242017|48|2|95
C00002089|03292017|90|16|1411
C00002089|03302017|104|4|385
C00002089|03312017|108|5|534
C00002089|04032017|56|2|96
C00002089|04042017|60|3|195
C00002089|04072017|60|46|3735
C00002089|04102017|30|4|115
C00002089|04172017|83|3|174
C00002089|04182017|42|1|42
C00002089|04192017|100|3|246
C00002089|04242017|55|28|1598
C00002089|04252017|45|2|90
C00002089|04272017|60|2|100
C00002089|04282017|57|18|1058
C00002261|01182017|104|1|104
C00002261|02012017|95|2|189
C00002261|02212017|95|2|189
C00002261|03062017|500|1|500
C00002261|03072017|250|1|250
C00002261|03102017|85|4|272
C00002261|03142017|500|2|800
C00002261|03162017|1000|1|1000
C00002261|03222017|85|4|272
C00002261|03272017|250|49|32600
C00002261|03282017|250|9|3750
C00002261|03292017|500|3|1250
C00002261|03302017|250|2|500
C00002261|03312017|500|1|500
C00002469|01252017|250|3|1120
C00002469|01262017|1000|1|1000
C00002469|01272017|300|1|300
C00002469|01312017|400|15|3964
C00002469|02012017|200|2|225
C00002469|02032017|1000|3|2850
C00002469|02072017|270|1|270
C00002469|02142017|73|2|145
C00002469|02212017|1000|1|1000
C00002469|02222017|250|1|250
C00002469|02232017|425|2|850
C00002469|02282017|258|78|12425
C00002469|04032017|60|7|420
C00002469|04042017|60|2|120
C00002469|04052017|150|3|675
C00002469|04062017|25|11|545
C00002469|04072017|60|6|360
C00002469|04102017|100|8|970
C00002469|04112017|60|8|820
C00002469|04182017|550|50|30204
C00002469|04252017|110|14|2616
C00002469|04272017|50|66|4600
C00002469|04302017|142|473|46879
C00002766|01132017|650|19|7100
C00002766|02132017|300|4|1355
C00002766|02272017|76|1|76
C00002766|02282017|76|1|76
C00002766|03022017|76|3|228
C00002766|03032017|80|15|1286
C00002766|03062017|83|5|716
C00002766|03072017|83|16|1360
C00002766|03082017|76|1|76
C00002766|03092017|300|23|5825
C00002766|03132017|83|1|83
C00002766|03162017|20|1|20
C00002766|03202017|83|7|523
C00002766|03232017|76|4|311
C00002766|03282017|76|1|76
C00002766|03302017|76|1|76
C00002766|03312017|83|1|83
C00002766|04032017|98|14|1325
C00002766|04042017|115|1|115
C00002766|04052017|83|3|259
C00002766|04062017|83|1|83
C00002766|04102017|83|18|1233
C00002766|04132017|25|3|124
C00002766|04142017|90|3|262
C00002766|04242017|80|8|628
C00002766|04282017|83|24|2050
C00002881|01062017|555|1|555
C00002881|01172017|5000|1|5000
C00002881|01182017|416|1|416
C00002881|01202017|192|3|939
C00002881|01242017|2750|1|2750
C00002881|01252017|5000|8|32250
C00002881|01312017|5000|3|15000
C00002881|02012017|3000|1|3000
C00002881|02022017|1000|5|17000
C00002881|02032017|374|4|1639
C00002881|02062017|1500|2|3000
C00002881|02092017|5000|1|5000
C00002881|02102017|5000|11|43525
C00002881|02132017|1000|1|1000
C00002881|02142017|2750|1|2750
C00002881|02152017|2500|1|2500
C00002881|02172017|374|5|1246
C00002881|02212017|416|1|416
C00002881|02242017|1000|3|7000
C00002881|02282017|1250|2|1333
C00002881|03032017|192|5|1039
C00002881|03172017|38|17|2689
C00002881|03182017|416|1|416
C00002881|03242017|20|1|20
C00002881|03292017|1417|2|2833
C00002881|03312017|38|17|1601
C00002881|04052017|1000|1|1000
C00002881|04062017|3750|4|12600
C00002881|04072017|20|1|20
C00002881|04082017|100|1|100
C00002881|04102017|1000|1|1000
C00002881|04112017|500|2|750
C00002881|04132017|500|5|7000
C00002881|04142017|41|21|6247
C00002881|04172017|500|1|500
C00002881|04182017|2500|2|2916
C00002881|04192017|250|3|1000
C00002881|04202017|700|1|700
C00002881|04212017|20|1|20
C00002881|04252017|1000|6|10100
C00002881|04262017|3000|2|6000
C00002881|04282017|41|19|9497
C00002881|04302017|458|2|916
C00002972|01032017|250|19|8279
C00002972|01042017|500|1|500
C00002972|01092017|500|1|500
C00002972|01112017|250|1|250
C00002972|01122017|500|10|6000
C00002972|01132017|500|5|2500
C00002972|01172017|511|3|1261
C00002972|01182017|500|2|750
C00002972|01202017|293|4|1143
C00002972|01232017|250|18|7808
C00002972|01242017|14|1|14
C00002972|01252017|500|2|750
C00002972|01262017|500|2|1000
C00002972|01302017|500|8|6150
C00002972|01312017|139|15|2466
C00002972|02022017|500|5|2250
C00002972|02032017|175|10|2700
C00002972|02062017|208|5|1168
C00002972|02072017|350|9|3400
C00002972|02092017|650|2|1300
C00002972|02102017|104|3|437
C00002972|02132017|255|37|12445
C00002972|02152017|485|1|485
C00002972|02162017|14|1|14
C00002972|02172017|750|15|7725
C00002972|02212017|500|3|1375
C00002972|02222017|250|2|375
C00002972|02242017|500|1|500
C00002972|02272017|80|33|5543
C00002972|02282017|13|15|4770
C00002972|03012017|13|20|2495
C00002972|03022017|500|2|700
C00002972|03032017|500|19|7483
C00002972|03062017|250|27|7194
C00002972|03072017|83|13|1423
C00002972|03082017|500|2|750
C00002972|03092017|20|15|300
C00002972|03102017|375|7|2000
C00002972|03132017|302|21|5027
C00002972|03142017|100|1|100
C00002972|03152017|250|4|1500
C00002972|03172017|500|3|875
C00002972|03202017|253|4|964
C00002972|03222017|485|4|1697
C00002972|03232017|20|15|300
C00002972|03242017|14|4|49
C00002972|03272017|50|11|5090
C00002972|03282017|500|11|3304
C00002972|03292017|260|1|260
C00002972|03302017|500|4|1540
C00002972|03312017|500|3|1500
C00002972|04032017|115|16|3752
C00002972|04042017|500|8|4100
C00002972|04052017|100|1|100
C00002972|04062017|83|12|1241
C00002972|04072017|255|6|1098
C00002972|04102017|260|44|12797
C00002972|04112017|155|10|2820
C00002972|04122017|82|2|164
C00002972|04142017|89|4|752
C00002972|04172017|200|8|2524
C00002972|04202017|20|21|2846
C00002972|04212017|300|18|3800
C00002972|04242017|26|11|404
C00002972|04252017|38|7|266
C00002972|04272017|500|5|2250
C00002972|04282017|500|5|1950
C00002972|04302017|250|2|499
C00003160|01252017|241|1|241
C00003160|02272017|161|4|762
C00003160|03292017|100|7|1277
C00003160|04022017|300|3|801
C00003160|04032017|275|4|1080
C00003160|04042017|300|1|300
C00003160|04052017|300|2|600
C00003160|04262017|130|8|1082
C00003160|05242017|60|15|1362
C00003251|01232017|200|5|1090
C00003251|02102017|78|8|717
C00003251|02132017|275|3|800
C00003251|02172017|283|1|283
C00003251|02212017|185|1|185
C00003251|02272017|40|15|962
C00003251|03042017|200|3|550
C00003251|03062017|45|1|45
C00003251|03142017|238|15|2435
C00003251|03152017|44|1|44
C00003251|03172017|45|1|45
C00003251|03202017|50|18|1252
C00003251|03282017|265|3|810
C00003251|03292017|150|24|3926
C00003251|03312017|45|1|45
C00003251|04032017|80|3|370
C00003251|04102017|0|1|0
C00003251|04112017|150|10|1660
C00003251|04132017|20|45|4298
C00003251|04142017|45|1|45
C00003251|04182017|75|6|275
C00003251|04192017|28|2|55
C00003251|04202017|50|2|60
C00003251|04212017|6|1|6
C00003251|04252017|100|21|2181
C00003251|04272017|23|6|100
C00003251|04282017|25|4|120
C00003418|01032017|250|213|82161
C00003418|01042017|220|241|188100
C00003418|01052017|1000|56|186843
C00003418|01062017|275|98|283053
C00003418|01092017|363|432|360475
C00003418|01102017|250|455|334644
C00003418|01112017|625|230|159946
C00003418|01122017|345|184|365390
C00003418|01132017|100|176|154725
C00003418|01172017|230|547|308572
C00003418|01182017|235|158|55743
C00003418|01192017|250|34|40240
C00003418|01202017|50|245|70689
C00003418|01232017|110|573|320061
C00003418|01242017|1575|562|286765
C00003418|01252017|250|82|52123
C00003418|01262017|220|200|86006
C00003418|01272017|50|144|64166
C00003418|01302017|275|401|101335
C00003418|01312017|100|367|137751
C00003418|02012017|100|463|852070
C00003418|02022017|100|285|95086
C00003418|02032017|105|167|393950
C00003418|02062017|230|336|125832
C00003418|02072017|178|311|213795
C00003418|02082017|100|206|66946
C00003418|02092017|220|103|178685
C00003418|02102017|100|95|586943
C00003418|02132017|100|426|101711
C00003418|02142017|250|173|151593
C00003418|02152017|55|138|34697
C00003418|02162017|620|104|159870
C00003418|02172017|10|60|28473
C00003418|02212017|263|353|103192
C00003418|02222017|-237|354|92073
C00003418|02232017|105|205|49625
C00003418|02242017|50|146|31890
C00003418|02272017|155|541|136457
C00003418|02282017|50|417|106016
C00003418|03012017|17000|205|1348376
C00003418|03022017|100|310|97069
C00003418|03032017|173|186|56548
C00003418|03062017|95|478|424537
C00003418|03072017|100|465|738740
C00003418|03082017|300|200|32652
C00003418|03092017|555|181|35333
C00003418|03102017|144|144|193380
C00003418|03132017|100|553|220096
C00003418|03142017|100|203|137694
C00003418|03152017|50|220|209055
C00003418|03162017|93|252|194348
C00003418|03172017|100|271|100208
C00003418|03202017|130|664|126613
C00003418|03212017|125|332|99827
C00003418|03222017|100|363|78160
C00003418|03232017|128|266|168962
C00003418|03242017|200|177|67560
C00003418|03272017|110|596|180276
C00003418|03282017|100|709|130696
C00003418|03292017|100|449|110602
C00003418|03302017|175|335|74737
C00003418|03312017|35|213|83201
C00003418|04032017|75|354|399794
C00003418|04042017|100|236|355767
C00003418|04052017|50|247|400806
C00003418|04062017|100|111|252553
C00003418|04072017|10|154|22572
C00003418|04102017|45|529|187177
C00003418|04112017|63|636|85903
C00003418|04122017|50|323|51424
C00003418|04132017|100|177|127352
C00003418|04142017|30|63|122296
C00003418|04172017|150|540|99736
C00003418|04182017|100|380|61022
C00003418|04192017|105|354|68241
C00003418|04202017|100|258|289884
C00003418|04212017|125|142|63964
C00003418|04242017|113|358|89918
C00003418|04252017|100|372|71319
C00003418|04262017|100|230|39050
C00003418|04272017|75|209|48471
C00003418|04282017|100|241|51238
C00003418|09262016|10000|1|10000
C00003558|02082017|250|5|1475
C00003558|02092017|250|3|1000
C00003558|02132017|300|1|300
C00003558|02152017|275|5|1550
C00003558|02172017|250|2|500
C00003558|02212017|275|8|2700
C00003558|02222017|250|1|250
C00003558|02272017|5000|2|5300
C00003558|03022017|275|2|550
C00003558|03032017|300|3|950
C00003558|03062017|500|1|500
C00003558|03072017|5000|1|5000
C00003558|03092017|1000|1|1000
C00003558|03162017|250|1|250
C00003558|03202017|225|2|450
C00003558|03282017|500|1|500
C00003558|04052017|2000|1|2000
C00003558|04122017|1000|1|1000
C00003558|05022017|300|1|300
C00003558|05152017|194|4|887
C00003558|05162017|175|2|350
C00003558|05182017|250|4|975
C00003558|05242017|250|4|1250
C00003590|01232017|38|1|38
C00003590|02012017|165|2|330
C00003590|02152017|89|4|321
C00003590|02272017|90|1|90
C00003590|02282017|62|10|679
C00003590|03062017|38|1|38
C00003590|03082017|35|4|164
C00003590|03152017|40|45|2069
C00003590|03212017|80|1|80
C00003590|03232017|40|3|90
C00003590|03292017|40|4|170
C00003590|03312017|10|61|2666
C00003590|04132017|60|4|255
C00003590|04152017|40|66|2841
C00003590|04182017|130|2|188
C00003590|04192017|27|6|204
C00003590|04212017|40|1|40
C00003590|04242017|74|2|137
C00003590|04252017|69|3|176
C00003590|04302017|40|95|3699
C00003632|01062017|277|3|759
C00003632|01182017|392|1|392
C00003632|01202017|123|2|245
C00003632|02012017|114|1|114
C00003632|02032017|90|12|1590
C00003632|02142017|160|10|1760
C00003632|02172017|60|22|1571
C00003632|02222017|80|3|230
C00003632|02272017|120|2|239
C00003632|03012017|114|1|114
C00003632|03032017|58|33|2688
C00003632|03072017|70|15|1105
C00003632|03102017|76|2|147
C00003632|03152017|160|15|1735
C00003632|03172017|55|51|2918
C00003632|03212017|83|6|493
C00003632|03242017|163|4|675
C00003632|03282017|86|20|1811
C00003632|03292017|113|2|225
C00003632|03312017|50|52|2795
C00003632|04032017|107|6|639
C00003632|04072017|100|8|1659
C00003632|04112017|73|37|3709
C00003632|04132017|82|14|1322
C00003632|04142017|32|51|2554
C00003632|04182017|73|40|3278
C00003632|04212017|69|14|1069
C00003632|04262017|65|19|1339
C00003632|04282017|61|50|2547
C00003764|01032017|250|1|250
C00003764|01042017|225|1|225
C00003764|01112017|825|2|1325
C00003764|01132017|238|1|238
C00003764|01182017|250|1|250
C00003764|01232017|2500|1|2500
C00003764|01272017|238|1|238
C00003764|01302017|1750|5|8000
C00003764|02082017|5000|2|5365
C00003764|02102017|1000|2|1238
C00003764|02132017|100|13|2695
C00003764|02142017|365|2|665
C00003764|02152017|250|1|250
C00003764|02162017|5000|2|5365
C00003764|02172017|5000|2|6000
C00003764|02212017|1000|1|1000
C00003764|02232017|1000|2|1250
C00003764|02242017|238|1|238
C00003764|03012017|365|3|1730
C00003764|03022017|1650|2|3300
C00003764|03092017|365|1|365
C00003764|03102017|139|2|277
C00003764|03132017|5000|1|5000
C00003764|03172017|1000|6|10365
C00003764|03202017|5000|2|6000
C00003764|03212017|1300|1|1300
C00003764|03242017|100|3|377
C00003764|03302017|365|19|29285
C00003764|03312017|450|1|450
C00003764|04042017|1000|2|1250
C00003764|04052017|863|4|2850
C00003764|04062017|1000|1|1000
C00003764|04072017|200|5|862
C00003764|04122017|2500|2|4000
C00003764|04202017|365|1|365
C00003764|04212017|139|2|277
C00003764|04242017|1433|2|2865
C00003764|04262017|4000|2|8000
C00003764|04282017|365|1|365
C00003855|01062017|2500|1|2500
C00003855|01172017|2000|3|8500
C00003855|01182017|1000|1|1000
C00003855|01202017|250|1|250
C00003855|01242017|3250|2|6500
C00003855|01252017|3251|3|8001
C00003855|01262017|1500|3|3625
C00003855|01272017|1500|7|19250
C00003855|01302017|1500|4|10250
C00003855|01312017|1500|1|1500
C00003855|02062017|1375|2|2750
C00003855|02072017|500|3|5750
C00003855|02082017|2000|2|3500
C00003855|02102017|2500|1|2500
C00003855|02122017|500|1|500
C00003855|02132017|1250|2|2500
C00003855|02162017|1500|1|1500
C00003855|02212017|5000|2|10000
C00003855|02222017|3250|4|8210
C00003855|02232017|1500|1|1500
C00003855|02242017|1500|5|13500
C00003855|02262017|5000|1|5000
C00003855|02272017|1500|5|7500
C00003855|03012017|1063|4|4125
C00003855|03022017|2500|3|8000
C00003855|03042017|5000|1|5000
C00003855|03062017|250|1|250
C00003855|03072017|875|6|10000
C00003855|03132017|1500|12|13850
C00003855|03142017|1500|1|1500
C00003855|03152017|250|1|250
C00003855|03182017|500|1|500
C00003855|03202017|1500|3|4000
C00003855|03222017|120|7|3200
C00003855|03272017|1750|1|1750
C00003855|04032017|1000|1|1000
C00003855|04112017|625|2|1250
C00003855|04192017|125|6|836
C00003855|04212017|700|36|28950
C00003855|04252017|1000|1|1000
C00003855|05152017|4250|2|8500
C00003855|05172017|1500|1|1500
C00003855|05312017|261|7|6672
C00003970|01092017|250|2|500
C00003970|02142017|250|6|2050
C00003970|02172017|500|1|500
C00003970|02252017|750|1|750
C00003970|02272017|500|2|750
C00003970|03102017|250|12|4750
C00004036|02062017|174|1|174
C00004036|02142017|150|1|150
C00004036|02152017|202|2|362
C00004036|02272017|700|1|700
C00004036|03122017|70|18|1692
C00004036|03132017|20|1|20
C00004036|03212017|105|1|105
C00004036|03232017|350|1|350
C00004036|03282017|150|9|1585
C00004101|01192017|250|1|250
C00004101|03212017|250|1|250
C00004275|01102017|750|5|2500
C00004275|01132017|500|1|500
C00004275|01152017|625|5|2750
C00004275|01182017|1000|1|1000
C00004275|01232017|2500|1|2500
C00004275|01262017|375|25|12550
C00004275|01272017|375|8|4500
C00004275|01312017|500|14|14000
C00004275|02012017|750|6|4250
C00004275|02062017|500|16|10083
C00004275|02072017|1000|4|3500
C00004275|02082017|375|9|4000
C00004275|02092017|1000|1|1000
C00004275|02132017|250|13|6500
C00004275|02142017|750|7|4750
C00004275|02162017|500|4|2250
C00004275|02172017|750|1|750
C00004275|02182017|500|3|1750
C00004275|02192017|250|1|250
C00004275|02202017|250|9|4250
C00004275|02212017|250|3|1000
C00004275|02232017|400|6|3300
C00004275|02282017|153|14|5472
C00004325|01032017|210|1|210
C00004325|01052017|1000|1|1000
C00004325|01172017|435|1|435
C00004325|01202017|387|1|387
C00004325|01232017|465|1|465
C00004325|01252017|241|1|241
C00004325|01272017|225|1|225
C00004325|02102017|241|1|241
C00004325|02132017|201|1|201
C00004325|02162017|396|1|396
C00004325|02232017|292|1|292
C00004325|02282017|245|2|489
C00004325|03022017|240|1|240
C00004325|03082017|315|1|315
C00004325|03172017|282|1|282
C00004325|03212017|229|1|229
C00004325|03222017|290|1|290
C00004325|03282017|250|1|250
C00004325|03292017|213|2|425
C00004325|04062017|217|1|217
C00004325|04172017|204|1|204
C00004325|04302017|52|1|52
C00004325|05022017|108|2|215
C00004325|05032017|60|1|60
C00004325|05092017|273|2|545
C00004325|05112017|42|1|42
C00004325|05152017|241|2|455
C00004325|05162017|100|1|100
C00004325|05182017|282|1|282
C00004325|05192017|360|2|719
C00004325|05232017|274|2|499
C00004325|05242017|155|1|155
